transaction_id,customer_id,purchase_date,order_value,num_items,payment_method,channel,store_id,product_category
TXN-KKGRGTPEXBFU,CUST-10009589,2025-08-28,204.68,1,gift_card,store,STORE-310,Electronics
TXN-NEHEL6SPL8VO,CUST-10002228,2026-03-07,168.57,3,credit_card,online,ONLINE,Home
TXN-93CX6BN4STCC,CUST-10006412,2025-11-07,505.59,3,debit_card,store,STORE-200,Footwear
TXN-QALMK4D90MP2,CUST-10005635,2025-11-12,134.46,4,gift_card,online,ONLINE,Grocery
TXN-HJGFZQZWZ89S,CUST-10008502,2025-06-23,63.54,2,gift_card,online,ONLINE,Outdoor
TXN-G628M0J0L58V,CUST-10000650,2025-08-30,50.71,9,debit_card,online,ONLINE,Grocery
TXN-0IC8Q97VATYY,CUST-10003254,2025-10-06,607.7,9,cash,online,ONLINE,Grocery
TXN-SKD3LBCC4FIS,CUST-10005703,2026-05-26,32.04,8,debit_card,store,STORE-233,Electronics
TXN-Z4DQHZDRX29P,CUST-10008515,2025-08-08,65.42,4,cash,store,STORE-217,Apparel
TXN-08GH1U28GABB,CUST-10004023,2026-03-20,102.82,3,cash,online,ONLINE,Grocery
TXN-FQ5W5YM4IP6T,CUST-10000484,2025-11-07,410.9,7,credit_card,store,STORE-105,Electronics
TXN-ZEOGQMZXEY1U,CUST-10005588,2026-02-11,229.45,7,gift_card,store,STORE-203,Electronics
TXN-XTW4IPH6VCNF,CUST-10002657,2026-05-30,182.89,3,credit_card,store,STORE-258,Grocery
TXN-Q1DS1NGLVTL7,CUST-10008204,2025-04-17,81.95,5,credit_card,store,STORE-174,Footwear
TXN-7MBW8S5KX8ZF,CUST-10006378,2025-07-12,140.57,6,cash,store,STORE-283,Grocery
TXN-2DIHHHGW3AAY,CUST-10008697,2025-08-22,288.45,6,cash,online,ONLINE,Outdoor
TXN-S7FHGXZJDIHW,CUST-10007861,2026-02-14,122.51,9,debit_card,online,ONLINE,Grocery
TXN-49M1C8ZDNL4H,CUST-10009448,2025-09-14,80.47,2,cash,online,ONLINE,Toys
TXN-7GUPII4E1QDC,CUST-10003842,2025-07-07,41.2,2,credit_card,store,STORE-395,Outdoor
TXN-GT6E0JGEBY6A,CUST-10002711,2026-04-27,122.22,6,cash,online,ONLINE,Footwear
TXN-0JBF58PHL7MQ,CUST-10006460,2025-06-29,173.14,4,credit_card,store,STORE-389,Apparel
TXN-12ZYCCTUK76G,CUST-10009735,2026-01-09,72.79,7,credit_card,online,ONLINE,Home
TXN-M1B2UBHW0KIQ,CUST-10004686,2025-10-16,33.14,4,debit_card,online,ONLINE,Electronics
TXN-2QYYCYFFE9E1,CUST-10002720,2025-04-06,121.82,5,cash,store,STORE-301,Home
TXN-LHS2NO35RJN7,CUST-10003309,2025-06-05,258.38,3,cash,store,STORE-386,Toys
TXN-C8OLZWU3H1AH,CUST-10007018,09/23/2025,504.91,5,cash,online,ONLINE,Electronics
TXN-5N8M697G12V7,CUST-10008309,2026-06-03,60.64,8,debit_card,online,ONLINE,Grocery
TXN-OEKRWJHSHMUQ,CUST-10006135,2026-02-01,591.03,7,gift_card,online,ONLINE,Beauty
TXN-79UJ9AJNME7K,CUST-10009867,2025-12-27,543.75,3,debit_card,store,STORE-117,Electronics
TXN-4NHQU2M70CSK,CUST-10005173,2025-10-16,105.68,1,gift_card,online,ONLINE,Beauty
TXN-1K5EGDF07E87,CUST-10000125,2026-04-19,238.62,8,gift_card,online,ONLINE,Outdoor
TXN-7F2KNTHZRUJB,CUST-10004529,2025-09-27,61.83,7,cash,online,ONLINE,Grocery
TXN-12PF0V2KSF2Y,CUST-10008676,04/08/2025,37.44,7,gift_card,store,STORE-256,Beauty
TXN-IRGVD191IGLK,,2025-10-25,207.16,9,credit_card,online,ONLINE,Home
TXN-Z0EE7S8J9TL4,CUST-10005621,2025-11-07,538.16,2,gift_card,online,ONLINE,
TXN-W5IH62VBGOCX,CUST-10006135,2025-12-08,606.56,4,cash,store,STORE-248,Footwear
TXN-J7GBPYQEKU0T,,2026-06-24,64.54,2,debit_card,store,STORE-090,Footwear
TXN-ROYWMUSG53PJ,CUST-10005517,2025-04-17,181.83,3,debit_card,online,ONLINE,Grocery
TXN-4NTVWF4ARMM3,CUST-10008669,2026-06-28,227.23,9,debit_card,online,ONLINE,Grocery
TXN-Q3NTHPHSJM2D,CUST-10008358,2025-07-17,64.71,6,credit_card,store,STORE-029,Grocery
TXN-UVCQKMOLFBV2,CUST-10002249,2026-06-19,142.12,6,credit_card,store,STORE-005,Home
TXN-421VK52ZEC3Z,CUST-10005623,2025-06-09,78.01,5,gift_card,store,STORE-193,Grocery
TXN-FPX9X1C7YOCB,CUST-10004844,2025-08-28,259.52,2,credit_card,online,ONLINE,Electronics
TXN-7TZUVEBIEFQG,CUST-10001579,2026-01-07,73.69,5,credit_card,store,STORE-093,Home
TXN-EDV214Z5N9F7,CUST-10006379,2025-11-25,65.1,5,credit_card,store,STORE-041,Beauty
TXN-ZWOVG72H5UKW,CUST-10001613,2025-11-09,273.84,3,gift_card,online,ONLINE,Electronics
TXN-AJIJTL5F4BFL,CUST-10007829,2025-11-14,138.03,9,credit_card,store,STORE-387,Footwear
TXN-N0KTC1NGJEDE,CUST-10000994,2025-08-19,122.83,2,credit_card,store,STORE-325,Beauty
TXN-THIWA9FR8OYH,CUST-10008502,2025-05-02,26.14,5,cash,online,ONLINE,Outdoor
TXN-Y74RU1ZXLNMW,CUST-10000845,2026-01-25,140.03,6,cash,online,ONLINE,Home
TXN-ZOLF2B5DC25C,CUST-10004435,2025-11-14,142.52,8,gift_card,store,STORE-053,Toys
TXN-A7SJDNXRS4DG,CUST-10006506,2026-04-17,280.24,1,gift_card,store,STORE-030,Apparel
TXN-66RQ31W81OZK,CUST-10006937,2025-05-21,78.41,8,gift_card,store,STORE-222,Home
TXN-LX10QW8RKCIY,CUST-10007521,2026-04-30,57.46,5,gift_card,online,ONLINE,Home
TXN-PWYSJ2YVPJBG,CUST-10003211,2026-01-04,83.67,9,credit_card,online,ONLINE,Footwear
TXN-JMFDDASG7UWB,CUST-10003073,2025-08-10,206.37,1,gift_card,online,ONLINE,Electronics
TXN-PTXULWG7EFFW,CUST-10005200,2026-02-05,543.61,6,gift_card,store,STORE-264,Home
TXN-YL7R2E09I19S,CUST-10008073,2025-05-02,,3,cash,store,STORE-144,Apparel
TXN-1BVPUQMWNRA4,CUST-10001672,2025-12-22,72.44,5,gift_card,store,STORE-176,Home
TXN-P2K1PUG2M27K,CUST-10007216,2026-01-27,44.05,2,gift_card,store,STORE-393,Footwear
TXN-IDYPCKEGAR4F,CUST-10000796,2025-11-04,80.31,1,credit_card,online,ONLINE,Grocery
TXN-H86E8M0MR8O1,CUST-10008649,2025-09-20,135.57,5,debit_card,online,ONLINE,Apparel
TXN-KI90JC7KU1DL,CUST-10008326,2026-04-23,53.11,8,debit_card,online,ONLINE,Toys
TXN-1WCFGZF3V46Y,  CUST-10005682 ,2026-05-13,131.14,3,debit_card,store,STORE-327,Beauty
TXN-LBKK6YFETVC5,CUST-10006500,2025-11-11,271.79,8,gift_card,online,ONLINE,Beauty
TXN-3FABDHIZGNF0,CUST-10000278,2025-05-16,28.13,2,gift_card,online,ONLINE,Apparel
TXN-SNGV7TJK0TR5,CUST-10004730,2026-06-07,188.47,3,gift_card,store,STORE-399,Apparel
TXN-RQH3UGZ1OMTT,CUST-10003462,2026-05-01,168.38,2,gift_card,store,STORE-287,Footwear
TXN-XHAB9BJDT7TY,CUST-10008944,2025-05-18,15.73,4,gift_card,store,STORE-102,Electronics
TXN-176P8F8S5VT9,CUST-10000936,2025-09-27,116.34,3,debit_card,online,ONLINE,Footwear
TXN-FV5L2NXE9YX8,,2026-06-24,48.71,4,credit_card,online,ONLINE,Grocery
TXN-OBMIJM2DYJZZ,CUST-10004472,2025-12-09,322.23,5,cash,store,STORE-263,Electronics
TXN-HLORQROZ6JHC,CUST-10005289,2025-09-09,65.81,5,credit_card,online,ONLINE,Electronics
TXN-IPSAPYJXCSPN,CUST-10005081,2026-06-11,82.56,8,debit_card,online,ONLINE,Footwear
TXN-TRKSJSV837KP,CUST-10005796,2026-05-15,40.34,8,gift_card,store,STORE-328,Apparel
TXN-PKEO53OOASKC,CUST-10000726,2025-04-25,44.49,9,credit_card,online,ONLINE,Home
TXN-EJ77T27N8R7I,CUST-10005954,2025-04-02,52.0,7,debit_card,online,ONLINE,Electronics
TXN-2TR9XNW3Q4N0,CUST-10007824,2026-03-19,251.31,3,debit_card,online,ONLINE,Beauty
TXN-66CJE3V6JF7H,CUST-10001431,2025-09-23,185.52,2,gift_card,store,STORE-193,Apparel
TXN-1VNHOMD3GEBY,CUST-10005857,2026-04-20,232.78,5,debit_card,store,STORE-212,Apparel
TXN-BBDDDTYJWJC4,CUST-10008415,2025-12-21,144.5,2,gift_card,store,STORE-149,Beauty
TXN-79MQLYJB8FIR,CUST-10008198,2026-02-03,571.12,8,debit_card,store,STORE-187,Outdoor
TXN-RMN5347LCB9L,CUST-10002263,2025-10-30,183.7,3,gift_card,store,STORE-248,Apparel
TXN-60C96VQB69TN,CUST-10005217,2025-11-10,116.84,5,credit_card,store,STORE-165,Apparel
TXN-LUF1CG6MT910,CUST-10005986,2025-12-12,115.21,6,debit_card,store,STORE-123,Apparel
TXN-RKP9OY3Y8Q3I,CUST-10005355,2025-11-03,140.3,6,debit_card,store,STORE-158,Beauty
TXN-DL5WLNPEKOKV,CUST-10002069,2025-10-14,121.78,2,cash,store,STORE-138,Apparel
TXN-XDA3871EEHRG,CUST-10001714,2025-04-13,135.06,1,gift_card,store,STORE-145,Grocery
TXN-4XMN9D457WXQ,CUST-10008810,2025-07-26,269.54,9,gift_card,online,ONLINE,Apparel
TXN-20MFZRRJD0B9,CUST-10004810,2025-06-03,165.28,2,cash,store,STORE-064,Beauty
TXN-UK2K234RNEC7,CUST-10008607,2026-04-26,492.38,2,gift_card,online,ONLINE,Footwear
TXN-5O3GA5DUFW6E,CUST-10002291,2026-05-07,87.23,3,gift_card,store,STORE-346,Footwear
TXN-QA3W3R0X8Z8B,CUST-10009347,2025-04-13,119.02,7,credit_card,online,ONLINE,Electronics
TXN-YTEGNR0ZQCB9,CUST-10007124,2025-04-20,101.74,5,gift_card,online,ONLINE,Toys
TXN-PXM2MWP5LM5C,CUST-10000124,12/02/2025,242.68,8,credit_card,store,STORE-272,Toys
TXN-C7LIKFEUI082,CUST-10005593,2026-04-15,150.97,3,gift_card,online,ONLINE,Footwear
TXN-GEIJU29UOZSQ,CUST-10002601,2025-09-08,80.28,6,cash,store,STORE-275,Beauty
TXN-MWHWLQ09DDZ0,CUST-10005801,2025-08-20,197.26,6,gift_card,online,ONLINE,Toys
TXN-C69DX3M3GE6M,CUST-10004097,2025-11-20,91.12,4,cash,online,ONLINE,Toys
TXN-NF5Q6S2V81V6,CUST-10001959,2026-02-22,323.3,3,cash,online,ONLINE,Apparel
TXN-BLZLKHJYTYHA,CUST-10008816,2026-01-06,297.32,4,gift_card,online,ONLINE,Footwear
TXN-JDM2VLG76XN8,CUST-10005041,2025-05-06,55.74,6,cash,online,ONLINE,
TXN-O0ROJASSEGOA,CUST-10008651,2025-09-23,90.46,5,debit_card,online,ONLINE,Outdoor
TXN-YIBTZ46A9Q3R,CUST-10000053,2025-04-01,281.46,8,gift_card,online,ONLINE,Outdoor
TXN-Q1PCAQYNA3RG,CUST-10004782,2026-05-17,15.29,1,cash,online,ONLINE,Toys
TXN-OOB3N0Z8F9YV,CUST-10001185,2025-07-30,,3,debit_card,store,STORE-295,Toys
TXN-9J21YYL5X3RP,CUST-10008834,2025-04-27,167.63,4,debit_card,store,STORE-352,Footwear
TXN-D1U4U4327LCI,CUST-10004189,2025-09-23,218.58,8,cash,online,ONLINE,Apparel
TXN-XBAGNLADSBOH,CUST-10005225,2025-08-17,100.03,2,credit_card,online,ONLINE,Apparel
TXN-CUQT1OE5S513,CUST-10006230,2026-04-01,150.88,8,debit_card,store,STORE-320,Beauty
TXN-EAYC8OIG3G89,CUST-10004124,2026-05-23,69.6,3,debit_card,store,STORE-365,Toys
TXN-AS1C9FH8T0K5,  CUST-10000033 ,2025-10-16,126.06,8,cash,online,ONLINE,Electronics
TXN-C0BEVKKY7GL2,CUST-10009731,2025-07-11,93.5,8,gift_card,online,ONLINE,Grocery
TXN-Y7MBNXNIBMPD,CUST-10002211,2025-09-23,69.64,2,cash,online,ONLINE,Toys
TXN-LT2GYY9ERWKR,CUST-10002943,2025-08-09,148.12,7,credit_card,store,STORE-186,Toys
TXN-4GWX2BWE95B8,CUST-10009461,2025-07-16,122.54,8,credit_card,store,STORE-146,Electronics
TXN-NANX8RHLE7O5,CUST-10005846,2026-01-05,52.1,2,credit_card,online,ONLINE,Toys
TXN-Y5N8W726T53Y,CUST-10002859,2025-06-08,57.13,1,gift_card,online,ONLINE,Outdoor
TXN-56A3PATON7F3,CUST-10003018,2025-06-05,67.51,5,debit_card,online,ONLINE,Toys
TXN-9LL003G627HN,CUST-10004742,2026-06-25,86.93,5,credit_card,online,ONLINE,Footwear
TXN-6CPUV1M6E9TL,CUST-10001582,2026-03-06,209.03,9,cash,store,STORE-136,Toys
TXN-O34PDL6L0DAJ,CUST-10007857,2026-06-02,71.99,6,gift_card,store,STORE-323,Toys
TXN-FBKK4X2E9Z2A,CUST-10002190,2025-12-30,171.85,7,gift_card,online,ONLINE,Toys
TXN-NVSESYPZESFA,CUST-10002035,2025-07-19,117.32,6,cash,online,ONLINE,Apparel
TXN-CIQTARR1O6TO,CUST-10008334,2026-06-04,131.09,5,cash,online,ONLINE,Toys
TXN-BH4KM018WVEP,CUST-10006829,2026-04-19,171.97,9,debit_card,store,STORE-389,Footwear
TXN-KEWARP7Z6MMU,CUST-10004399,2025-11-29,81.73,7,cash,store,STORE-025,Outdoor
TXN-9698D7W8MFFY,CUST-10008473,2025-09-04,159.84,9,debit_card,online,ONLINE,Apparel
TXN-LVPD0JOAD3VQ,CUST-10003031,2025-12-10,343.33,4,gift_card,store,STORE-389,Apparel
TXN-RRW8J5ECQW7T,CUST-10005024,2026-05-21,96.81,2,cash,store,STORE-279,Toys
TXN-ISOY6556VJN9,CUST-10008278,2026-01-27,74.22,2,debit_card,store,STORE-399,Home
TXN-X2RGEH890SBL,CUST-10003334,2025-06-25,268.19,8,gift_card,online,ONLINE,Outdoor
TXN-JVGG1TD0SY3T,CUST-10007216,2026-01-17,,4,debit_card,online,ONLINE,Footwear
TXN-020ZKS8K59BO,CUST-10007067,2025-06-15,61.16,6,cash,store,STORE-112,Grocery
TXN-PKZ2OBW2S5YH,CUST-10000360,2025-11-19,116.31,5,debit_card,online,ONLINE,Home
TXN-JDXOP01HG438,CUST-10009293,2026-04-14,36.74,8,credit_card,store,STORE-036,Electronics
TXN-L2V4LJ76EP71,CUST-10000104,2026-04-28,84.41,1,credit_card,store,STORE-323,Home
TXN-7TEODBS3WWUE,CUST-10004522,2026-01-31,570.23,5,debit_card,online,ONLINE,Beauty
TXN-16RWPNPHOTRK,CUST-10005610,2026-01-11,27.29,1,credit_card,online,ONLINE,Toys
TXN-DOYR84C2UIH5,CUST-10006704,2025-11-14,151.51,9,gift_card,online,ONLINE,Beauty
TXN-JFLXRYDRRXDB,CUST-10009201,2026-06-11,175.48,4,gift_card,store,STORE-023,Toys
TXN-V56BCPX8FEVX,CUST-10007000,03/11/2026,437.51,9,credit_card,online,ONLINE,Grocery
TXN-BD85L9QLX6E0,CUST-10008536,2025-09-02,395.66,1,debit_card,store,STORE-309,Outdoor
TXN-CX3CVAE7MZPA,CUST-10003459,2026-02-28,67.42,6,debit_card,online,ONLINE,Footwear
TXN-SWXNOJI9ZYPL,CUST-10007988,2025-08-12,607.7,3,gift_card,store,STORE-233,Outdoor
TXN-M6KOCXCBLD3P,CUST-10004191,2026-02-09,317.46,6,gift_card,online,ONLINE,
TXN-296GWHQH7NTX,CUST-10009651,04/13/2026,88.01,3,gift_card,online,ONLINE,Grocery
TXN-FZ0MEB2SKW5H,CUST-10006930,2026-02-22,248.52,9,debit_card,online,ONLINE,Toys
TXN-812CVQ6W789D,CUST-10002798,2025-04-14,59.88,2,debit_card,store,STORE-341,Footwear
TXN-2UB9KJBOLYUG,CUST-10008571,2026-04-24,183.0,2,credit_card,online,ONLINE,Grocery
TXN-A31W4YT25HD6,CUST-10000624,2026-04-27,73.2,7,gift_card,store,STORE-115,Beauty
TXN-27W4QWZKV15P,CUST-10007966,2025-09-14,172.9,4,gift_card,store,STORE-395,Apparel
TXN-AS9H5HBR5NI3,CUST-10007313,2026-01-25,134.02,8,debit_card,store,STORE-220,Home
TXN-MEF6MSS9VI8R,CUST-10006551,2025-05-11,61.54,2,cash,online,ONLINE,Grocery
TXN-DFYD5QZN3WDT,CUST-10002127,2025-06-03,131.18,2,cash,store,STORE-262,Beauty
TXN-H07MPPALWHPO,CUST-10001701,2025-06-10,221.76,5,gift_card,online,ONLINE,Footwear
TXN-DCTB392VSR5V,CUST-10002457,2026-02-02,27.86,1,gift_card,store,STORE-151,Toys
TXN-YYBQMCHINSZL,CUST-10004806,2025-10-31,125.11,4,gift_card,store,STORE-136,Toys
TXN-VFCCR66S740L,,2026-01-11,404.74,6,debit_card,store,STORE-298,Electronics
TXN-AMBPJBUSDZUV,CUST-10001610,2026-04-11,85.93,7,debit_card,online,ONLINE,Outdoor
TXN-KZYCFW8WX3AB,CUST-10009010,2026-06-02,173.24,7,gift_card,online,ONLINE,Electronics
TXN-ZOSCM7YI1H2J,CUST-10005481,2025-09-25,210.46,9,gift_card,store,STORE-143,Grocery
TXN-ZA0CKFX5960P,CUST-10001352,2026-05-02,62.76,9,cash,online,ONLINE,Home
TXN-2NKRWVDW8S9L,CUST-10008998,2025-11-11,269.7,9,credit_card,store,STORE-067,Apparel
TXN-78SB4XPUZI7E,CUST-10005045,2025-05-30,263.13,3,gift_card,online,ONLINE,Apparel
TXN-91OGIT2GK98U,CUST-10001154,2026-03-02,220.63,3,gift_card,online,ONLINE,Outdoor
TXN-L48RMLPBWIDX,,2025-12-12,75.55,7,credit_card,store,STORE-345,Beauty
TXN-3U6D90XQC5K1,CUST-10003474,2025-11-12,73.58,4,credit_card,store,STORE-310,Outdoor
TXN-VWQUP0P92H2M,CUST-10005250,2025-10-23,59.79,1,cash,online,ONLINE,Outdoor
TXN-GE9IAV7HQAHV,CUST-10005352,2025-06-03,224.77,6,credit_card,online,ONLINE,Grocery
TXN-2TES4U5RP2Z2,CUST-10005398,2025-05-18,128.27,5,credit_card,online,ONLINE,Toys
TXN-N8LP2VG2I92J,CUST-10006504,2026-06-17,95.23,1,debit_card,store,STORE-137,Beauty
TXN-S990LZJF0H5A,CUST-10001432,2025-08-28,289.66,7,cash,store,STORE-251,Electronics
TXN-89J9H1XJP4SE,CUST-10007562,2025-08-03,22.54,3,debit_card,store,STORE-249,Outdoor
TXN-W69K31SN4TJ9,CUST-10001613,2025-09-14,202.65,8,credit_card,online,ONLINE,Footwear
TXN-JKLZCHBIIMLJ,,2025-09-30,32.6,7,credit_card,online,ONLINE,Home
TXN-L97DWSH4WCTY,CUST-10008660,2026-04-12,153.78,5,gift_card,store,STORE-106,Apparel
TXN-7TT2AXVMTEFC,CUST-10007489,2025-11-01,93.35,8,credit_card,online,ONLINE,Toys
TXN-X479A2KDDV9A,CUST-10005282,2025-11-20,40.07,8,gift_card,store,STORE-028,Apparel
TXN-RV5IS1NURO7V,CUST-10005021,2025-10-30,61.57,8,credit_card,store,STORE-184,Footwear
TXN-RUG8YO9ENG59,CUST-10004563,2026-04-14,345.02,6,cash,store,STORE-216,Toys
TXN-UWMKCO0QZZF7,CUST-10003363,2026-02-03,162.43,7,debit_card,online,ONLINE,Outdoor
TXN-QES9BZYH4T5F,CUST-10000905,2026-05-19,520.59,4,credit_card,online,ONLINE,Beauty
TXN-LSNMILMPEZ96,CUST-10005311,2025-10-03,36.51,3,debit_card,online,ONLINE,Beauty
TXN-X8J6YZIUIUCU,CUST-10001082,2025-11-11,67.83,1,cash,store,STORE-208,Home
TXN-K6IGGSN9UQ3Y,CUST-10005340,2026-03-12,54.82,4,cash,store,STORE-369,Electronics
TXN-2RYXHMKEESR8,CUST-10001646,2026-03-27,171.42,6,cash,online,ONLINE,Outdoor
TXN-ZV9QQ2N4PYCJ,CUST-10000496,2025-11-18,28.87,4,debit_card,online,ONLINE,Electronics
TXN-FX4AM408W2R1,CUST-10009330,2025-09-14,91.34,1,cash,online,ONLINE,Home
TXN-I4UHS79O2XC4,CUST-10009157,2025-07-22,168.93,2,credit_card,online,ONLINE,Electronics
TXN-MD0SEJKMFLW5,CUST-10007351,2025-08-02,160.79,7,gift_card,online,ONLINE,Apparel
TXN-RQIUMDTPXIAN,CUST-10006333,2025-05-23,,5,debit_card,store,STORE-079,Beauty
TXN-B2HW20P89GRB,CUST-10003125,2026-03-24,45.98,7,cash,online,ONLINE,Footwear
TXN-67AB3VBGRPO8,CUST-10004572,2025-06-07,436.58,7,cash,online,ONLINE,Home
TXN-4UIJ13IXLYKN,CUST-10004464,2025-06-02,128.66,2,credit_card,store,STORE-073,Toys
TXN-A3L8TGCY1J96,CUST-10006845,2026-03-28,88.69,4,credit_card,store,STORE-251,Beauty
TXN-73RHT7JA6HG4,CUST-10001564,2025-12-07,120.05,9,credit_card,online,ONLINE,
TXN-U70QSWQ6OTG1,CUST-10007360,2026-01-28,41.96,7,cash,online,ONLINE,Footwear
TXN-8F0UI14CLP3T,CUST-10007850,2026-01-18,54.24,2,cash,store,STORE-085,Toys
TXN-8BCRCH3JGGOG,CUST-10006669,2025-08-28,442.59,2,credit_card,store,STORE-167,Footwear
TXN-RET0U86T92R2,CUST-10000898,2025-11-19,160.23,4,debit_card,store,STORE-027,Toys
TXN-Y2V4CU1V32B9,CUST-10006254,2025-12-27,284.63,6,gift_card,store,STORE-059,Beauty
TXN-4M6AEEOR6MYU,CUST-10000390,2026-05-14,287.79,3,credit_card,online,ONLINE,Home
TXN-PVVCWNS1VTUD,CUST-10005153,2026-02-13,69.87,4,cash,online,ONLINE,Electronics
TXN-84QUJ8A8P4G5,CUST-10003818,2025-11-15,17.57,7,credit_card,online,ONLINE,Beauty
TXN-PS51RGJAG4LH,CUST-10007362,02/19/2026,344.29,6,gift_card,online,ONLINE,Grocery
TXN-06Y8JXGCWIIZ,CUST-10008735,2026-03-09,189.49,3,credit_card,online,ONLINE,Electronics
TXN-5VO7R8QFI8NI,CUST-10002783,2025-05-01,249.21,7,debit_card,store,STORE-128,Footwear
TXN-WBVR7H17SBKG,CUST-10006066,2026-01-07,192.88,5,debit_card,store,STORE-231,Beauty
TXN-0T8ZR01N2IC1,CUST-10006759,2025-06-05,275.6,2,gift_card,store,STORE-171,Outdoor
TXN-6OPXF8YFZW01,CUST-10005519,2026-05-14,173.23,3,debit_card,store,STORE-298,Apparel
TXN-Z6HNO9KPRXTE,CUST-10005381,2025-06-06,105.47,3,gift_card,store,STORE-399,Electronics
TXN-LLFB75750AH0,CUST-10008813,2025-11-05,82.0,4,credit_card,online,ONLINE,Beauty
TXN-ALJOQUZJC9MM,CUST-10006562,2025-07-09,164.21,6,cash,online,ONLINE,Beauty
TXN-SWQENHNJYF43,CUST-10006598,2025-04-13,26.87,3,credit_card,store,STORE-240,Home
TXN-KYSIMYKAX864,CUST-10005796,2025-07-26,60.58,2,gift_card,online,ONLINE,Grocery
TXN-8EW0ELQ5IZA9,CUST-10006079,2025-04-03,159.41,8,debit_card,online,ONLINE,Grocery
TXN-725R6ZWE5YQL,CUST-10009103,2025-04-21,201.15,4,cash,online,ONLINE,Apparel
TXN-TB3ONVFWEBRR,CUST-10000288,2026-02-18,142.68,1,credit_card,store,STORE-334,Footwear
TXN-MT316FCG4SC3,CUST-10003752,2025-12-05,42.6,1,credit_card,online,ONLINE,Grocery
TXN-IUDAP9NQUJME,CUST-10000626,2025-04-20,71.68,8,credit_card,store,STORE-046,Beauty
TXN-PAXG95EQVPU9,CUST-10004700,2025-10-12,150.64,1,gift_card,online,ONLINE,Toys
TXN-VKX9I0IOFRYB,CUST-10009258,2026-05-21,141.7,8,credit_card,online,ONLINE,Beauty
TXN-CQXTR74PGUVR,CUST-10007008,2026-04-02,181.98,7,credit_card,online,ONLINE,Grocery
TXN-MOM6TFKJNN2Z,CUST-10008163,2026-05-13,,3,credit_card,online,ONLINE,Toys
TXN-ZG1FOLYBBRII,CUST-10000191,2025-06-04,,5,credit_card,store,STORE-155,Apparel
TXN-XN3N7Q1A15HQ,CUST-10007031,2025-08-03,81.97,6,gift_card,online,ONLINE,Beauty
TXN-MR27CQ3895JE,CUST-10000565,2025-04-10,44.82,3,credit_card,online,ONLINE,Home
TXN-JV4OSWLXZ9WT,CUST-10002291,2026-02-10,154.41,6,debit_card,store,STORE-108,Footwear
TXN-ZR8EKH4DNHIL,CUST-10006636,2026-04-29,155.3,9,credit_card,online,ONLINE,Outdoor
TXN-IS1ZSIGYZ716,CUST-10001405,2026-06-02,254.96,8,debit_card,online,ONLINE,Beauty
TXN-N3GBC05CCH6S,CUST-10009261,2025-09-30,280.66,1,credit_card,online,ONLINE,Apparel
TXN-96MWPIHWYTFW,CUST-10003500,2026-02-06,115.4,5,debit_card,online,ONLINE,Beauty
TXN-99VUWN82UR6M,CUST-10002131,2025-05-07,503.79,9,credit_card,online,ONLINE,Grocery
TXN-HN4PL96XCM5X,CUST-10006895,2025-05-15,205.48,8,credit_card,store,STORE-047,Home
TXN-M94MYSXERWL7,CUST-10000165,2026-03-14,159.13,4,debit_card,store,STORE-188,Outdoor
TXN-EKC0F24F6XI4,CUST-10006444,2026-05-16,519.22,5,debit_card,online,ONLINE,Electronics
TXN-MJAXYZQ8EPVO,CUST-10005997,2026-05-27,38.47,6,gift_card,store,STORE-119,Grocery
TXN-JH6LHC082UK5,CUST-10008042,2025-12-23,35.85,7,debit_card,store,STORE-212,Footwear
TXN-R834JVOOZU5L,CUST-10005089,2026-06-29,69.2,2,credit_card,online,ONLINE,Footwear
TXN-4G46K49URJDN,CUST-10005352,2026-05-16,201.36,8,credit_card,online,ONLINE,Toys
TXN-8FD2L051B6QT,CUST-10003594,2025-09-22,161.42,4,cash,online,ONLINE,Outdoor
TXN-K7A10UO72D4C,CUST-10005666,2025-05-15,38.01,2,credit_card,online,ONLINE,Beauty
TXN-DF4G0WH3YVZ6,CUST-10007107,2025-09-13,32.46,6,credit_card,store,STORE-151,Electronics
TXN-RJMY4N5WP8VV,CUST-10000259,2025-05-22,475.85,3,credit_card,store,STORE-321,Outdoor
TXN-RCNRJA8TN5F0,CUST-10008343,2026-03-19,31.68,1,cash,online,ONLINE,Footwear
TXN-Y1910Z91YV1R,CUST-10008488,2025-04-16,150.55,1,credit_card,online,ONLINE,Beauty
TXN-H76MQRN2CZLT,CUST-10008894,2025-04-30,72.67,6,gift_card,store,STORE-313,Toys
TXN-BAIF21I001CS,CUST-10009388,2025-04-29,157.11,8,credit_card,store,STORE-290,Beauty
TXN-HINSYFLPTYIH,CUST-10006369,2026-01-24,15.35,8,cash,online,ONLINE,Toys
TXN-6IEUFJZW1PI3,CUST-10005205,2025-12-17,78.85,3,debit_card,store,STORE-363,Toys
TXN-9GHB5B2WWT4C,CUST-10006317,2026-03-08,61.38,3,debit_card,online,ONLINE,Outdoor
TXN-XSEKX8U8L1LD,CUST-10005802,2025-10-08,118.42,8,credit_card,online,ONLINE,Apparel
TXN-B66EROGP3X20,CUST-10000638,2025-12-26,63.16,1,cash,online,ONLINE,Apparel
TXN-0W3K5B1MCVTR,CUST-10003711,2025-07-16,192.39,5,debit_card,store,STORE-311,Home
TXN-5H5193A0E4OR,CUST-10000889,2025-08-10,242.19,9,gift_card,online,ONLINE,Apparel
